"","season","Team","Batting_Run_Rate","Batting_Average","Batting_Wicket_Rate","Batting_Index","Bowling_Economy_Rate","Bowling_Average","Bowling_Strike_Rate","Bowling_Index","Net_Run_Rate","Net_Average","Net_Rate","Net_Index"
"36","2012","DC",0.211863920396923,1.27118352238154,0.0495990620912904,10.2024686418046,17.8148148148148,1.32919983985789,0.0453007714087126,24.5089251911023,-17.6029508944179,-0.0580163174763589,0.00429829068257782,-14.3064565492977
"37","2012","DD",0.224098191641606,1.34458914984964,0.0460033347239903,11.4981094649767,16.9444444444444,1.28551054082618,0.0485509630345911,22.6313756907167,-16.7203462528028,0.059078609023454,-0.00254762831060086,-11.13326622574
"38","2012","KKR",0.206721772656377,1.24033063593826,0.0478926977171891,9.57741085874814,15.4640522875817,1.17048706360475,0.0520458084624505,18.4741245592587,-15.2573305149253,0.069843572333509,-0.00415311074526136,-8.89671370051058
"39","2012","KXIP",0.206528173825813,1.23916904295488,0.0525985474119186,9.5262293260932,17.0486111111111,1.26950808065839,0.04788208401625,22.012925263051,-16.8420829372853,-0.0303390377035107,0.0047164633956685,-12.4866959369578
"40","2012","MI",0.199382749764858,1.19629649858915,0.0512545904867891,9.15776624912731,16.5359477124183,1.21662965075539,0.050809584446221,20.8199647846966,-16.3365649626534,-0.0203331521662386,0.000445006040568023,-11.6621985355693
"41","2012","PW",0.195677127564076,1.17406276538446,0.0527431973130333,8.68490505879637,16.8333333333333,1.2749924586163,0.0409405003842277,21.9555301861584,-16.6376562057693,-0.100929693231841,0.0118026969288056,-13.2706251273621
"42","2012","RCB",0.222512567858194,1.33507540714916,0.0446302444240005,11.2928384997139,18.5555555555556,1.3595936825412,0.0483283928526993,25.7265060804661,-18.3330429876974,-0.0245182753920381,-0.00369814842869871,-14.4336675807522
"43","2012","RR",0.214008208776562,1.28404925265937,0.0426852829489199,10.3129461355151,16.6805555555556,1.25451043805606,0.0477407957316344,21.4130684690984,-16.466547346779,0.0295388146033131,-0.00505551278271445,-11.1001223335833
"44","2013","CSK",0.221364113849405,1.32818468309643,0.0457817065047696,11.152849475102,16.1435185185185,1.26021042763401,0.0580752348965602,20.6240863441706,-15.9221544046691,0.0679742554624252,-0.0122935283917905,-9.47123686906869
"45","2013","DD",0.192593759998394,1.15556255999036,0.0573991905227231,8.54381580387632,17.0208333333333,1.28311308746991,0.040091858266507,22.4193556946452,-16.8282395733349,-0.127550527479544,0.0173073322562161,-13.8755398907689
"46","2013","KKR",0.1981084939214,1.1886509635284,0.0524401170605867,8.8187954967976,16.0833333333333,1.20573247520696,0.0501440014889144,19.8697019024348,-15.8852248394119,-0.0170815116785595,0.00229611557167232,-11.0509064056372
"47","2013","KXIP",0.217044452603224,1.30226671561934,0.0547631174574701,10.6620398004858,16.7847222222222,1.25734080162474,0.0423723269564068,21.634264321785,-16.567677769619,0.0449259139946015,0.0123907905010632,-10.9722245212992
"48","2013","MI",0.21395782052612,1.28374692315672,0.0492430730907783,10.3928794586872,16.5614035087719,1.23284726164073,0.0540310029429567,21.0535238534034,-16.3474456882458,0.0508996615159891,-0.00478792985217833,-10.6606443947162
"49","2013","PW",0.193623337987254,1.16174002792352,0.0573863473829353,8.54382398077035,17.4930555555556,1.30726737026948,0.0421373867636232,23.9061953250581,-17.2994322175683,-0.145527342345957,0.0152489606193121,-15.3623713442878
"50","2013","RCB",0.23333885012617,1.40003310075702,0.0408315375658301,12.6179026189379,17.3072916666667,1.32961140481006,0.0578204885204117,23.3420718898265,-17.0739528165405,0.0704216959469673,-0.0169889509545815,-10.7241692708886
"51","2013","RR",0.20913765780429,1.25482594682574,0.0433881806449415,9.80853763573703,16.216049382716,1.20195303400469,0.0512537075830569,19.8928142282834,-16.0069117249118,0.0528729128210503,-0.00786552693811542,-10.0842765925464
"52","2013","SRH",0.188354989067816,1.1301299344069,0.0520196271138863,7.92608429537025,15.3986928104575,1.15044489046022,0.0537981156297228,18.705590533458,-15.2103378213897,-0.0203149560533229,-0.0017784885158365,-10.7795062380878
"53","2014","CSK",0.229799830279557,1.37879898167734,0.0360513556775941,11.8040209507713,17.8958333333333,1.34538186245877,0.0522725696638731,25.1509278317967,-17.6660335030538,0.0334171192185691,-0.016221213986279,-13.3469068810254
"54","2014","DD",0.205814592750794,1.23488755650476,0.0521804306926744,9.46376075127464,17.6126984126984,1.39954571970235,0.0387646295413211,24.8611528924691,-17.4068838199476,-0.164658163197584,0.0134158011513533,-15.3973921411945
"55","2014","KKR",0.22255969059493,1.33535814356958,0.0474348150253036,11.1814944382993,17.0486111111111,1.26105420375188,0.0485569237005297,21.7729076950788,-16.8260514205162,0.0743039398176942,-0.00112210867522613,-10.5914132567795
"56","2014","KXIP",0.242400513902197,1.45440308341318,0.0459038802272724,13.5162051935284,18.2614379084967,1.34737667260074,0.0548435908816067,25.3525760419765,-18.0190373945945,0.107026410812437,-0.00893971065433428,-11.8363708484482
"57","2014","MI",0.220298688314051,1.32179212988431,0.049490358342337,11.1199161030005,17.3777777777778,1.29267039556909,0.0400148754597734,22.6918246523307,-17.1574790894637,0.0291217343152186,0.00947548288256353,-11.5719085493302
"58","2014","RCB",0.208817918260925,1.25290750956555,0.0500857810420706,9.90576992086096,17.1666666666667,1.28092473448661,0.0433571564277651,22.7768748248819,-16.9578487484057,-0.028017224921054,0.00672862461430549,-12.8711049040209
"59","2014","RR",0.21423711098262,1.28542266589572,0.0524135409633993,10.5266373432508,17.2619047619048,1.30745241307511,0.0523108686828325,23.535169879466,-17.0476676509221,-0.0220297471793941,0.000102672280566868,-13.0085325362152
"60","2014","SRH",0.215210753374509,1.29126452024705,0.0462800830890812,10.3944677149146,17.7539682539682,1.36083166660044,0.0460031811017846,24.8164682192733,-17.5387575005937,-0.0695671463533912,0.00027690198729663,-14.4220005043587
"61","2015","CSK",0.219661049524496,1.31796629714698,0.0501361970650747,10.8733473818988,17,1.26464522511827,0.0545944481666266,22.1242632435355,-16.7803389504755,0.053321072028714,-0.00445825110155192,-11.2509158616367
"62","2015","DD",0.214067664027938,1.28440598416763,0.0445642346378166,10.2815177479718,15.7539682539683,1.22093304650429,0.0429249305161969,20.5084007615516,-15.5399005899403,0.0634729376633333,0.00163930412161969,-10.2268830135799
"63","2015","KKR",0.233408972203056,1.40045383321833,0.0529892352342659,12.2516029644911,17.7863247863248,1.36856960533624,0.0511192227897001,24.4631620152106,-17.5529158141217,0.0318842278820949,0.00187001244456587,-12.2115590507195
"64","2015","KXIP",0.207200705423479,1.24320423254088,0.0664920595618114,9.90175793600864,18.1904761904762,1.40911746143164,0.0455184309298093,26.0170339777449,-17.9832754850527,-0.165913228890765,0.0209736286320021,-16.1152760417363
"65","2015","MI",0.23299672319138,1.39798033914828,0.0432452561721005,12.1302752369107,18.7083333333333,1.3735490725583,0.0481991285002099,26.2929370315541,-18.475336610142,0.0244312665899763,-0.00495387232810939,-14.1626617946434
"66","2015","RCB",0.238840959741063,1.43304575844638,0.0490070565300835,13.8318116000628,16.1777777777778,1.3808143840968,0.065132914228662,22.9522131687116,-15.9389368180367,0.0522313743495765,-0.0161258576985785,-9.12040156864876
"67","2015","RR",0.223105851762838,1.33863511057703,0.0504308740286462,11.3479770478903,18.7777777777778,1.36243208399344,0.0414047555915455,25.9932189481226,-18.5546719260149,-0.0237969734164169,0.00902611843710069,-14.6452419002323
"68","2015","SRH",0.225081232498316,1.35048739498989,0.0483908466235988,11.6685508404176,17.202380952381,1.40418734756426,0.0527687515205673,24.2709485717528,-16.9772997198826,-0.0536999525743696,-0.00437790489696855,-12.6023977313352
"69","2016","DD",0.213169623732573,1.27901774239544,0.0463977219158099,10.2229162982219,16.7222222222222,1.29839109795142,0.0461015761717729,22.40541164855,-16.5090525984896,-0.0193733555559754,0.000296145744036947,-12.1824953503281
"70","2016","GL",0.216998718387066,1.3019923103224,0.0534463435725692,10.7047367580177,18.1041666666667,1.37061555068069,0.0416811424961848,25.4524212281513,-17.8871679482796,-0.0686232403582882,0.0117652010763844,-14.7476844701336
"71","2016","KKR",0.226486528670432,1.35891917202259,0.0448510038705914,11.7625015218973,17.1925925925926,1.32613226261472,0.0533223643210536,23.4256856614228,-16.9661060639222,0.0327869094078736,-0.00847136045046226,-11.6631841395255
"72","2016","KXIP",0.214351585074242,1.28610951044545,0.0552850813895308,10.3142895736991,17.7222222222222,1.39014096759338,0.0443301285506198,25.2247093629035,-17.507870637148,-0.104031457147929,0.0109549528389111,-14.9104197892044
"73","2016","MI",0.218599071054225,1.31159442632535,0.0502369154661744,10.9736551221313,17.3809523809524,1.32467975805012,0.0404786860837972,23.2142732371579,-17.1623533098982,-0.0130853317247761,0.00975822938237716,-12.2406181150266
"74","2016","RCB",0.260547031587187,1.56328218952312,0.0368681221641938,15.3399994886453,18.8263888888889,1.39911361370336,0.0513891744858959,26.8676712134271,-18.5658418573017,0.164168575819761,-0.0145210523217022,-11.5276717247818
"75","2016","RPS",0.215892877417111,1.29535726450267,0.0410345568509809,10.3677378277426,17.1888888888889,1.34330410760496,0.0472454911370359,23.4626367220271,-16.9729960114718,-0.0479468431022881,-0.00621093428605508,-13.0948988942845
"76","2016","SRH",0.219255946092359,1.31553567655415,0.0468271265582512,10.8559895523072,16.8627450980392,1.28250104026404,0.0489455668422372,22.3418902867072,-16.6434891519469,0.0330346362901109,-0.00211844028398606,-11.4859007344001
"77","2017","DD",0.221964522126445,1.33178713275867,0.0602579455659678,11.6382057015808,17.9642857142857,1.39233258405785,0.0471677283247172,25.5662452781099,-17.7423211921593,-0.0605454512991804,0.0130902172412506,-13.9280395765291
"78","2017","GL",0.240849672676188,1.44509803605713,0.0508812084677418,13.0156254332166,19.7063492063492,1.52310861675246,0.0411876790630812,30.4700792705397,-19.465499533673,-0.0780105806953378,0.00969352940466058,-17.4544538373231
"79","2017","KKR",0.236684909510979,1.42010945706587,0.0501626240032118,12.7481957382932,17.6319444444444,1.33745168699206,0.0545565924253239,24.3549119947437,-17.3952595349335,0.0826577700738087,-0.00439396842211211,-11.6067162564504
"80","2017","KXIP",0.228805819683594,1.37283491810156,0.049818489287615,11.9537143580323,17.6904761904762,1.37530406855772,0.0441474045680287,25.8448933526387,-17.4616703707926,-0.00246915045615466,0.00567108471958624,-13.8911789946064
"81","2017","MI",0.228289747570536,1.36973848542322,0.0515823700635395,11.8848013032237,17.2875816993464,1.26479651807685,0.0520172218902381,22.7749876437491,-17.0592919517759,0.104941967346365,-0.000434851826698595,-10.8901863405254
"82","2017","RCB",0.197431652695632,1.18458991617379,0.0670254277971309,8.97753288183871,17.3760683760684,1.3673199603144,0.0507188045978861,24.035891444931,-17.1786367233727,-0.182730044140608,0.0163066231992448,-15.0583585630923
"83","2017","RPS",0.215307702512387,1.29184621507432,0.0470456119728196,10.4087953162294,16.9166666666667,1.2597603663219,0.0588736624014788,22.2160606214481,-16.7013589641543,0.0320858487524229,-0.0118280504286592,-11.8072653052187
"84","2017","SRH",0.233161742490304,1.39897045494182,0.0362932272722341,12.2875703237946,17.3809523809524,1.34683247051115,0.0608224385608718,23.6263245589549,-17.1477906384621,0.0521379844306722,-0.0245292112886378,-11.3387542351603
