"","season","Id","Team_Bat","Team_Bowl","Batting_Run_Rate","Batting_Average","Batting_Wicket_Rate","Batting_Index","Bowling_Economy_Rate","Bowling_Average","Bowling_Strike_Rate","Bowling_Index"
"346","2011","254","PW","MI",0.180428134556575,1.08256880733945,0.0917431192660551,7.09683995922528,13.1111111111111,1.08256880733945,0.0917431192660551,14.1936799184506
"347","2011","255","KKR","KTK",0.172131147540984,1.0327868852459,0.0737704918032787,6.50655737704918,14,1.0327868852459,0.0737704918032787,14.4590163934426
"348","2011","255","KTK","KKR",0.178861788617886,1.07317073170732,0.0569105691056911,7.08292682926829,14.6666666666667,1.07317073170732,0.0569105691056911,15.739837398374
"349","2011","256","KXIP","RR",0.25390625,1.5234375,0.0546875,14.1462053571429,21.6666666666667,1.5234375,0.0546875,33.0078125
"350","2011","256","RR","KXIP",0.202479338842975,1.21487603305785,0.0578512396694215,8.92933884297521,16.3333333333333,1.21487603305785,0.0578512396694215,19.8429752066116
"351","2011","257","CSK","MI",0.201550387596899,1.2093023255814,0.0697674418604651,8.98338870431894,17.3333333333333,1.2093023255814,0.0697674418604651,20.9612403100775
"352","2011","257","MI","CSK",0.213541666666667,1.28125,0.03125,10.0059523809524,18.2222222222222,1.28125,0.03125,23.3472222222222
"353","2011","258","KKR","RCB",0.22093023255814,1.32558139534884,0.0387596899224806,10.7940199335548,19,1.32558139534884,0.0387596899224806,25.1860465116279
"354","2011","258","RCB","KKR",0.25811209439528,1.54867256637168,0.00884955752212389,15.0565388397247,19.4444444444444,1.54867256637168,0.00884955752212389,30.1130776794494
"355","2011","259","DD","KXIP",0.305555555555556,1.83333333333333,0.0317460317460317,20.1666666666667,25.6666666666667,1.83333333333333,0.0317460317460317,47.0555555555556
"356","2011","259","KXIP","DD",0.273712737127371,1.64227642276423,0.0487804878048781,16.5869918699187,22.4444444444444,1.64227642276423,0.0487804878048781,36.8599819331527
"357","2017","26","GL","KXIP",0.217741935483871,1.30645161290323,0.0564516129032258,10.5822580645161,18,1.30645161290323,0.0564516129032258,23.5161290322581
"358","2017","26","KXIP","GL",0.258953168044077,1.55371900826446,0.0578512396694215,14.6049586776859,20.8888888888889,1.55371900826446,0.0578512396694215,32.455463728191
"359","2011","260","DC","MI",0.182926829268293,1.09756097560976,0.0650406504065041,7.40853658536585,15,1.09756097560976,0.0650406504065041,16.4634146341463
"360","2011","260","MI","DC",0.234972677595628,1.40983606557377,0.0327868852459016,12.1245901639344,19.1111111111111,1.40983606557377,0.0327868852459016,26.9435336976321
"361","2011","261","KTK","RR",0.14769647696477,0.886178861788618,0.0813008130081301,4.82967479674797,12.1111111111111,0.886178861788618,0.0813008130081301,10.7326106594399
"362","2011","261","RR","KTK",0.215116279069767,1.2906976744186,0.0232558139534884,10.2333887043189,12.3333333333333,1.2906976744186,0.0232558139534884,15.9186046511628
"363","2011","262","CSK","PW",0.192411924119241,1.15447154471545,0.0487804878048781,8.19674796747967,15.7777777777778,1.15447154471545,0.0487804878048781,18.2149954832882
"364","2011","262","PW","CSK",0.158536585365854,0.951219512195122,0.0731707317073171,5.56463414634146,13,0.951219512195122,0.0731707317073171,12.3658536585366
"365","2011","263","DD","RCB",0.20671834625323,1.24031007751938,0.0465116279069767,9.4499815430048,17.7777777777778,1.24031007751938,0.0465116279069767,22.0499569336779
"366","2011","263","RCB","DD",0.219945355191257,1.31967213114754,0.0573770491803279,10.6233606557377,17.8888888888889,1.31967213114754,0.0573770491803279,23.6074681238616
"367","2011","264","CSK","PW",0.196476964769648,1.17886178861789,0.016260162601626,8.54674796747967,16.1111111111111,1.17886178861789,0.016260162601626,18.9927732610659
"368","2011","264","PW","CSK",0.189516129032258,1.13709677419355,0.0483870967741935,8.01653225806452,15.6666666666667,1.13709677419355,0.0483870967741935,17.8145161290323
"369","2011","265","DC","KTK",0.172,1.032,0.056,6.6564,14.3333333333333,1.032,0.056,14.792
"370","2011","265","KTK","DC",0.119741100323625,0.718446601941748,0.0970873786407767,3.12735579668761,8.22222222222222,0.718446601941748,0.0970873786407767,5.90722761596548
